"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Root exodermis",11,12,1,"Fail","oryza_sativa","Root"
"Root hair",11,12,0.926568851790643,"Fail","oryza_sativa","Root"
"Root hair cell",11,7,1,"Fail","oryza_sativa","Root"
"Root meristem",11,0,1,"Fail","oryza_sativa","Root"
"Root procambium",11,10,0.123971721508642,"Fail","oryza_sativa","Root"
"Root stele",11,6,0.914273395433771,"Fail","oryza_sativa","Root"
"Sclerenchyma",11,13,0.809023801987176,"Fail","oryza_sativa","Root"
"Xylem",11,10,1,"Fail","oryza_sativa","Root"
"Epidermal meristematic cell",12,9,1,"Fail","oryza_sativa","Root"
"Exodermis",12,19,0.388457179367996,"Fail","oryza_sativa","Root"
"Meristematic cell",12,3,1,"Fail","oryza_sativa","Root"
"Metaxylem",12,8,0.950522119909522,"Fail","oryza_sativa","Root"
"Non-hair root epidermal cell",12,7,1,"Fail","oryza_sativa","Root"
"Pericycle",12,6,1,"Fail","oryza_sativa","Root"
"Pericycle cell",12,6,1,"Fail","oryza_sativa","Root"
"Phloem",12,3,1,"Fail","oryza_sativa","Root"
"Protoxylem",12,16,0.588666345464652,"Fail","oryza_sativa","Root"
"Root cap",12,10,1,"Fail","oryza_sativa","Root"
"Root cap junction",12,7,1,"Fail","oryza_sativa","Root"
"Root cortex",12,10,1,"Fail","oryza_sativa","Root"
"Root endodermis",12,1,1,"Fail","oryza_sativa","Root"
"Root epidermis",12,16,0.388457179367996,"Fail","oryza_sativa","Root"
"Root exodermis",12,17,0.388457179367996,"Fail","oryza_sativa","Root"
"Root hair",12,15,0.384832409264941,"Fail","oryza_sativa","Root"
"Root hair cell",12,11,0.388457179367996,"Fail","oryza_sativa","Root"
"Root meristem",12,0,1,"Fail","oryza_sativa","Root"
"Root procambium",12,0,1,"Fail","oryza_sativa","Root"
"Root stele",12,2,1,"Fail","oryza_sativa","Root"
"Sclerenchyma",12,23,0.00163570530872687,"Reject","oryza_sativa","Root"
"Xylem",12,15,0.617247011111916,"Fail","oryza_sativa","Root"
"Epidermal meristematic cell",13,12,1,"Fail","oryza_sativa","Root"
"Exodermis",13,21,0.539950010226087,"Fail","oryza_sativa","Root"
"Meristematic cell",13,5,1,"Fail","oryza_sativa","Root"
"Metaxylem",13,10,0.860724575901115,"Fail","oryza_sativa","Root"
"Non-hair root epidermal cell",13,8,1,"Fail","oryza_sativa","Root"
"Pericycle",13,12,1,"Fail","oryza_sativa","Root"
"Pericycle cell",13,13,0.863791169214438,"Fail","oryza_sativa","Root"
"Phloem",13,13,0.388457179367996,"Fail","oryza_sativa","Root"
"Protoxylem",13,17,0.841944439771605,"Fail","oryza_sativa","Root"
"Root cap",13,9,1,"Fail","oryza_sativa","Root"
"Root cap junction",13,11,1,"Fail","oryza_sativa","Root"
"Root cortex",13,10,1,"Fail","oryza_sativa","Root"
"Root endodermis",13,5,1,"Fail","oryza_sativa","Root"
"Root epidermis",13,11,1,"Fail","oryza_sativa","Root"
"Root exodermis",13,21,0.279979215324688,"Fail","oryza_sativa","Root"
"Root hair",13,13,1,"Fail","oryza_sativa","Root"
"Root hair cell",13,5,1,"Fail","oryza_sativa","Root"
"Root meristem",13,5,1,"Fail","oryza_sativa","Root"
"Root procambium",13,4,1,"Fail","oryza_sativa","Root"
