"reference_cluster","query_cluster","num_common_OMG","FDR","test","species","tissue"
"Root pith",9,7,0.327759582979887,"Fail","zea_mays","Root"
"Root stele",9,2,1,"Fail","zea_mays","Root"
"Stem cell niche",9,2,1,"Fail","zea_mays","Root"
"Xylem",9,4,0.775448995018673,"Fail","zea_mays","Root"
"Companion cell",10,9,1,"Fail","zea_mays","Root"
"Early stele",10,6,1,"Fail","zea_mays","Root"
"Mature endodermis",10,4,1,"Fail","zea_mays","Root"
"Mature stele",10,4,1,"Fail","zea_mays","Root"
"Meristematic cell",10,4,1,"Fail","zea_mays","Root"
"Pericycle",10,3,1,"Fail","zea_mays","Root"
"Pericycle cell",10,6,1,"Fail","zea_mays","Root"
"Phloem",10,10,0.582245765493583,"Fail","zea_mays","Root"
"Protophloem",10,6,1,"Fail","zea_mays","Root"
"Root cap",10,12,0.647317980626,"Fail","zea_mays","Root"
"Root cortex",10,4,1,"Fail","zea_mays","Root"
"Root endodermis",10,1,1,"Fail","zea_mays","Root"
"Root epidermis",10,2,1,"Fail","zea_mays","Root"
"Root exodermis",10,20,0.461751397541009,"Fail","zea_mays","Root"
"Root hair",10,12,0.300125569297587,"Fail","zea_mays","Root"
"Root pith",10,9,0.458578177377257,"Fail","zea_mays","Root"
"Root stele",10,6,1,"Fail","zea_mays","Root"
"Stem cell niche",10,2,1,"Fail","zea_mays","Root"
"Xylem",10,16,2.53065170131686e-05,"Reject","zea_mays","Root"
"Companion cell",11,13,0.932097299678212,"Fail","zea_mays","Root"
"Early stele",11,6,1,"Fail","zea_mays","Root"
"Mature endodermis",11,7,1,"Fail","zea_mays","Root"
"Mature stele",11,4,1,"Fail","zea_mays","Root"
"Meristematic cell",11,13,0.496430537199693,"Fail","zea_mays","Root"
"Pericycle",11,5,1,"Fail","zea_mays","Root"
"Pericycle cell",11,8,0.802460577335785,"Fail","zea_mays","Root"
"Phloem",11,12,0.544186703843251,"Fail","zea_mays","Root"
"Protophloem",11,9,1,"Fail","zea_mays","Root"
"Root cap",11,20,0.049398659965423,"Reject","zea_mays","Root"
"Root cortex",11,5,1,"Fail","zea_mays","Root"
"Root endodermis",11,1,1,"Fail","zea_mays","Root"
"Root epidermis",11,11,0.299209683529668,"Fail","zea_mays","Root"
"Root exodermis",11,14,1,"Fail","zea_mays","Root"
"Root hair",11,9,1,"Fail","zea_mays","Root"
"Root pith",11,5,1,"Fail","zea_mays","Root"
"Root stele",11,6,1,"Fail","zea_mays","Root"
"Stem cell niche",11,10,1,"Fail","zea_mays","Root"
"Xylem",11,8,0.544186703843251,"Fail","zea_mays","Root"
"Companion cell",12,5,1,"Fail","zea_mays","Root"
"Early stele",12,9,0.473356676300719,"Fail","zea_mays","Root"
"Mature endodermis",12,3,1,"Fail","zea_mays","Root"
"Mature stele",12,3,1,"Fail","zea_mays","Root"
"Meristematic cell",12,7,1,"Fail","zea_mays","Root"
"Pericycle",12,4,1,"Fail","zea_mays","Root"
"Pericycle cell",12,6,0.993141104557576,"Fail","zea_mays","Root"
"Phloem",12,6,1,"Fail","zea_mays","Root"
"Protophloem",12,9,1,"Fail","zea_mays","Root"
"Root cap",12,8,1,"Fail","zea_mays","Root"
"Root cortex",12,13,0.0118382215047065,"Reject","zea_mays","Root"
"Root endodermis",12,4,1,"Fail","zea_mays","Root"
"Root epidermis",12,4,1,"Fail","zea_mays","Root"
"Root exodermis",12,22,0.192806974992586,"Fail","zea_mays","Root"
"Root hair",12,11,0.441057561251995,"Fail","zea_mays","Root"
"Root pith",12,6,1,"Fail","zea_mays","Root"
"Root stele",12,3,1,"Fail","zea_mays","Root"
"Stem cell niche",12,4,1,"Fail","zea_mays","Root"
"Xylem",12,5,0.993141104557576,"Fail","zea_mays","Root"
"Companion cell",13,16,0.705659354179126,"Fail","zea_mays","Root"
"Early stele",13,3,1,"Fail","zea_mays","Root"
"Mature endodermis",13,8,1,"Fail","zea_mays","Root"
"Mature stele",13,9,0.246519608814911,"Fail","zea_mays","Root"
"Meristematic cell",13,9,1,"Fail","zea_mays","Root"
"Pericycle",13,2,1,"Fail","zea_mays","Root"
"Pericycle cell",13,8,1,"Fail","zea_mays","Root"
"Phloem",13,10,1,"Fail","zea_mays","Root"
"Protophloem",13,12,1,"Fail","zea_mays","Root"
"Root cap",13,10,1,"Fail","zea_mays","Root"
"Root cortex",13,10,0.611901908777391,"Fail","zea_mays","Root"
"Root endodermis",13,12,0.453545815271402,"Fail","zea_mays","Root"
"Root epidermis",13,8,1,"Fail","zea_mays","Root"
"Root exodermis",13,31,0.0787203736018255,"Fail","zea_mays","Root"
"Root hair",13,9,1,"Fail","zea_mays","Root"
"Root pith",13,14,0.125414169389915,"Fail","zea_mays","Root"
"Root stele",13,8,1,"Fail","zea_mays","Root"
"Stem cell niche",13,6,1,"Fail","zea_mays","Root"
"Xylem",13,3,1,"Fail","zea_mays","Root"
"Companion cell",14,7,1,"Fail","zea_mays","Root"
"Early stele",14,2,1,"Fail","zea_mays","Root"
"Mature endodermis",14,12,0.0026335061315982,"Reject","zea_mays","Root"
"Mature stele",14,1,1,"Fail","zea_mays","Root"
"Meristematic cell",14,5,1,"Fail","zea_mays","Root"
"Pericycle",14,4,1,"Fail","zea_mays","Root"
"Pericycle cell",14,5,0.743331037304378,"Fail","zea_mays","Root"
"Phloem",14,6,0.802460577335785,"Fail","zea_mays","Root"
"Protophloem",14,13,0.145595115925038,"Fail","zea_mays","Root"
"Root cap",14,4,1,"Fail","zea_mays","Root"
"Root cortex",14,0,1,"Fail","zea_mays","Root"
"Root endodermis",14,3,1,"Fail","zea_mays","Root"
"Root epidermis",14,2,1,"Fail","zea_mays","Root"
"Root exodermis",14,3,1,"Fail","zea_mays","Root"
"Root hair",14,6,0.826363026747985,"Fail","zea_mays","Root"
"Root pith",14,0,1,"Fail","zea_mays","Root"
"Root stele",14,5,1,"Fail","zea_mays","Root"
"Stem cell niche",14,1,1,"Fail","zea_mays","Root"
"Xylem",14,8,0.0459503256316324,"Reject","zea_mays","Root"
