"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.82765766412831e-09,0.333066186325189,0.271,0.23,5.99709309330424e-05,"11","Potri.008G117300"
3.4321732868671e-09,0.281579930348671,0.3,0.256,0.00011261990206197,"11","Potri.001G344400"
9.65292709058531e-09,0.305740164845084,0.25,0.209,0.000316741496623376,"11","Potri.005G025700"
1.05886632681594e-08,0.30415099478591,0.305,0.263,0.000347445807818113,"11","Potri.003G015300"
1.987380858123e-08,0.292247001124432,0.253,0.212,0.0006521192809759,"11","Potri.010G208900"
2.49757990940009e-08,0.316445872444792,0.251,0.211,0.000819530895671451,"11","Potri.005G071900"
2.56945081602993e-08,0.283910438319297,0.308,0.267,0.0008431138962639,"11","Potri.012G042700"
3.3319796946286e-08,0.274279583251708,0.291,0.249,0.00109332249719848,"11","Potri.012G089700"
3.40583539681967e-08,0.28742292236848,0.259,0.219,0.00111755676875844,"11","Potri.007G069600"
4.11497978201679e-06,0.257412601227889,0.257,0.224,0.135024831587317,"11","Potri.004G047601"
4.57071448498736e-06,0.260659931417433,0.261,0.228,0.14997885439589,"11","Potri.003G220400"
0,2.25764023611569,0.643,0.241,0,"12","Potri.002G104600"
0,2.17394540240038,0.602,0.214,0,"12","Potri.001G297466"
0,2.58827933829731,0.618,0.236,0,"12","Potri.001G121800"
0,2.09282281966807,0.691,0.311,0,"12","Potri.016G098200"
0,2.78551585617411,0.517,0.173,0,"12","Potri.006G065500"
0,1.07645412027977,0.703,0.373,0,"12","Potri.007G122100"
0,1.79275789441614,0.558,0.232,0,"12","Potri.T103900"
0,1.46304298411472,0.674,0.35,0,"12","Potri.003G112600"
0,1.55183748432868,0.649,0.33,0,"12","Potri.017G083000"
0,1.67557074727185,0.57,0.255,0,"12","Potri.005G144900"
0,2.21764540028046,0.846,0.536,0,"12","Potri.009G112500"
0,1.46200147683287,0.565,0.277,0,"12","Potri.001G004600"
0,1.71614676792931,0.498,0.214,0,"12","Potri.019G093300"
0,1.76648070968901,0.487,0.212,0,"12","Potri.014G168100"
0,2.1116656024765,0.374,0.11,0,"12","Potri.002G021800"
0,2.04527914089762,0.774,0.515,0,"12","Potri.003G111400"
0,1.72277419143495,0.399,0.141,0,"12","Potri.007G091100"
0,1.8649942459149,0.414,0.158,0,"12","Potri.002G013700"
0,1.97156053042449,0.785,0.53,0,"12","Potri.001G158400"
0,1.74357309979882,0.378,0.132,0,"12","Potri.001G118500"
0,2.32346871719783,0.323,0.077,0,"12","Potri.010G082600"
0,2.6948013847237,0.473,0.229,0,"12","Potri.013G128800"
0,2.67903480207369,0.3,0.058,0,"12","Potri.003G059800"
0,1.34674156379476,0.947,0.708,0,"12","Potri.006G121700"
0,2.75438163303958,0.303,0.067,0,"12","Potri.001G265900"
0,2.27416425558825,0.292,0.077,0,"12","Potri.001G096800"
0,2.09529559899827,0.294,0.087,0,"12","Potri.001G008500"
0,2.36643683599383,0.269,0.067,0,"12","Potri.001G162400"
0,1.91409487714627,0.298,0.097,0,"12","Potri.001G374200"
0,2.56368551283642,0.278,0.079,0,"12","Potri.001G219300"
1.11229514984953e-298,1.73070540932636,0.314,0.106,3.64977407520128e-294,"12","Potri.006G186200"
3.01356771040656e-291,1.08557450078662,0.857,0.697,9.88841972815704e-287,"12","Potri.016G015500"
3.17666193902795e-277,1.49859136604201,0.532,0.275,1.04235808205324e-272,"12","Potri.019G035500"
3.19335976586998e-269,1.98375095386783,0.276,0.093,1.04783713997492e-264,"12","Potri.001G052300"
6.66784936124856e-268,1.73801461177353,0.352,0.14,2.18792141090649e-263,"12","Potri.004G010100"
9.78584373182247e-260,1.2769979111035,0.773,0.551,3.21102890372291e-255,"12","Potri.002G101101"
1.82116942782186e-257,1.8147761102549,0.258,0.084,5.97580324351188e-253,"12","Potri.001G372800"
2.51832510394937e-255,1.93279241655031,0.254,0.083,8.26338016358908e-251,"12","Potri.004G021000"
1.48665466859331e-253,1.48082067354566,0.452,0.214,4.87815996405524e-249,"12","Potri.012G047400"
2.47197790534065e-250,1.08909386173396,0.611,0.347,8.11130110079428e-246,"12","Potri.018G029400"
3.21822968551173e-249,1.70163651914112,0.394,0.179,1.05599770670697e-244,"12","Potri.009G092300"
3.83671252593059e-247,0.947663827987509,0.844,0.653,1.25894048113361e-242,"12","Potri.002G070100"
4.84419124890725e-242,0.945503820597145,0.755,0.524,1.58952447450394e-237,"12","Potri.005G194200"
3.10684102170934e-230,1.23888965332637,0.542,0.298,1.01944774445349e-225,"12","Potri.003G072800"
3.48481464298386e-230,1.95200618396789,0.359,0.162,1.14347222880229e-225,"12","Potri.001G461400"
1.75441774997789e-228,1.46721779820905,0.316,0.123,5.75677096300245e-224,"12","Potri.018G132100"
8.25322040957662e-217,1.10710853649743,0.53,0.288,2.70812921299438e-212,"12","Potri.015G060000"
1.55025208082406e-215,1.30170204127529,0.418,0.201,5.08684215280799e-211,"12","Potri.001G094700"
2.54838113590876e-208,1.34984950344761,0.44,0.224,8.36200302125742e-204,"12","Potri.006G123200"
4.05267398914397e-208,2.00725065625763,0.273,0.105,1.32980391605781e-203,"12","Potri.002G052100"
1.93365248425828e-203,1.30458806555651,0.413,0.201,6.34489389659671e-199,"12","Potri.005G247700"
2.72634704886959e-203,0.615213261766891,0.951,0.88,8.94596257145578e-199,"12","Potri.T035400"
4.51100682009139e-203,1.01322995200687,0.556,0.311,1.48019666787659e-198,"12","Potri.018G089900"
5.14843067411522e-202,1.56402674481398,0.282,0.111,1.68935455709743e-197,"12","Potri.004G189900"
3.77068404407713e-195,1.21676310302772,0.387,0.182,1.23727455538303e-190,"12","Potri.016G054900"
1.54883916656247e-194,1.27296648729485,0.374,0.172,5.08220595724145e-190,"12","Potri.007G087200"
3.37399996684135e-193,1.49477235837614,0.252,0.093,1.10711060911965e-188,"12","Potri.008G132600"
1.67681533994206e-183,0.942811270472,0.615,0.382,5.50213417495187e-179,"12","Potri.008G084800"
2.59806538824332e-182,1.49278151145173,0.263,0.103,8.52503195844281e-178,"12","Potri.007G092500"
2.57997946423832e-178,0.915334251284404,0.605,0.374,8.46568661600519e-174,"12","Potri.007G076500"
8.48349787498189e-174,0.565024677819275,0.926,0.752,2.78369015771781e-169,"12","Potri.004G015300"
2.13829076046831e-167,1.26150242371455,0.377,0.19,7.01637347232467e-163,"12","Potri.001G360800"
8.5948046765177e-167,1.56685205884953,0.303,0.138,2.82021325850575e-162,"12","Potri.013G057500"
1.7216447621786e-166,2.0771821844183,0.455,0.32,5.64923295813663e-162,"12","Potri.019G031200"
5.05365327658575e-164,1.47616768086069,0.392,0.208,1.65825524964608e-159,"12","Potri.010G238100"
6.36274145383743e-164,1.07423903865631,0.441,0.24,2.08780635324768e-159,"12","Potri.008G132500"
2.74371314015104e-160,1.27193096434814,0.292,0.127,9.00294592677762e-156,"12","Potri.009G098601"
1.33605899354429e-154,1.33549518779485,0.26,0.11,4.38401037551687e-150,"12","Potri.005G167900"
2.29795098950716e-154,1.30340241876271,0.296,0.134,7.54026658186985e-150,"12","Potri.019G036000"
2.33979407334207e-153,1.45039702638258,0.377,0.206,7.67756629285734e-149,"12","Potri.001G387900"
6.8532185357215e-153,1.40729960059075,0.341,0.172,2.24874659812629e-148,"12","Potri.009G142300"
3.9191471283544e-152,1.34033650081431,0.266,0.114,1.28598974722693e-147,"12","Potri.014G026800"
6.12946181908972e-148,0.773525065545895,0.692,0.49,2.01126030669791e-143,"12","Potri.002G093100"
6.57182105919214e-147,0.841890191203509,0.593,0.383,2.15641164415272e-142,"12","Potri.003G103700"
1.23603852580951e-146,1.04300115281959,0.379,0.196,4.05581321473874e-142,"12","Potri.016G066500"
3.82557317197796e-145,1.29242245629428,0.318,0.154,1.25528532492113e-140,"12","Potri.005G245800"
6.22515317459139e-141,1.1853982128299,0.272,0.12,2.04265951117867e-136,"12","Potri.013G019800"
7.05367276072401e-138,0.962294591371923,0.486,0.293,2.31452164297637e-133,"12","Potri.012G117100"
1.78379913415296e-135,1.19508719380929,0.293,0.139,5.8531800988961e-131,"12","Potri.016G021500"
7.11316214320853e-134,1.19328618755655,0.289,0.137,2.33404189405101e-129,"12","Potri.002G013400"
2.01694059622727e-128,1.19401464388629,0.26,0.118,6.61818717840053e-124,"12","Potri.009G003100"
4.52459134419423e-127,1.09429143961604,0.293,0.141,1.48465415777045e-122,"12","Potri.009G149700"
4.439440025112e-125,0.71644514136095,0.665,0.48,1.45671345544e-120,"12","Potri.008G099300"
8.20400497358952e-122,0.636586122898343,0.745,0.57,2.69198015198393e-117,"12","Potri.004G136900"
3.25412724984958e-121,0.989876258082627,0.467,0.289,1.06777677449314e-116,"12","Potri.001G004100"
2.08884260758924e-120,1.28642279954774,0.268,0.129,6.85411924828257e-116,"12","Potri.017G130600"
5.29729273430291e-119,0.826775944261475,0.646,0.48,1.73820066490681e-114,"12","Potri.010G222700"
2.01481045871844e-118,0.953060264742124,0.4,0.228,6.61119755819283e-114,"12","Potri.008G161200"
3.7840031540993e-115,0.812353776335778,0.498,0.312,1.2416449549546e-110,"12","Potri.002G016300"
2.36520870336497e-113,1.0896082214357,0.275,0.134,7.76095931835148e-109,"12","Potri.001G383000"
1.15995628659856e-110,1.52085433887753,0.258,0.129,3.80616456321584e-106,"12","Potri.001G020020"
1.84982193001009e-110,0.953063021315122,0.366,0.205,6.0698206989421e-106,"12","Potri.003G009000"
2.73869625762583e-108,0.870575562952938,0.343,0.187,8.98648403014764e-104,"12","Potri.017G099100"
1.02670737388873e-106,1.08305992195322,0.287,0.149,3.36893490594107e-102,"12","Potri.016G046200"
5.59277111277166e-106,1.35605376081205,0.322,0.179,1.83515598523377e-101,"12","Potri.001G167900"
3.65568408269743e-104,0.865728258966771,0.301,0.158,1.19953961805551e-99,"12","Potri.013G026000"
4.58551868744341e-104,1.13486030132964,0.305,0.166,1.50464624691081e-99,"12","Potri.017G088600"
9.7756618435474e-103,1.06456698349249,0.295,0.157,3.20768792072321e-98,"12","Potri.003G120000"
3.95750597118612e-102,1.00978707623531,0.584,0.464,1.2985764343253e-97,"12","Potri.004G067900"
1.02648937917387e-101,0.889457886735432,0.326,0.176,3.36821959988323e-97,"12","Potri.004G129700"
1.85771787464578e-99,1.13915964936461,0.275,0.144,6.09572966207521e-95,"12","Potri.001G272800"
6.12590804279202e-98,0.620974537433987,0.719,0.555,2.01009420608134e-93,"12","Potri.009G085100"
9.41809268461746e-95,0.607333339103861,0.564,0.387,3.09035875260353e-90,"12","Potri.003G151700"
1.93493573399786e-93,0.873055950761864,0.36,0.211,6.34910462396719e-89,"12","Potri.005G226000"
5.15640085177466e-93,0.611903752162447,0.561,0.385,1.69196981149282e-88,"12","Potri.010G198800"
2.50522467126184e-92,0.70329027936017,0.611,0.458,8.22039371381147e-88,"12","Potri.006G052800"
5.64826341253357e-92,0.702999149769603,0.444,0.278,1.85336467355464e-87,"12","Potri.009G111800"
1.41105578097074e-90,0.896182105322277,0.317,0.177,4.6300973340993e-86,"12","Potri.014G015600"
1.85944655937208e-90,1.19973298715823,0.289,0.161,6.1014019952676e-86,"12","Potri.001G028200"
3.34992708783637e-90,1.02348049082961,0.327,0.19,1.09921157533175e-85,"12","Potri.001G131400"
6.22617455525635e-90,0.826760569431534,0.511,0.348,2.04299465681627e-85,"12","Potri.014G149900"
1.10915369472409e-89,0.667950830081465,0.514,0.346,3.63946601849815e-85,"12","Potri.005G073300"
3.92596608074189e-89,0.419253374983556,0.863,0.75,1.28822725007384e-84,"12","Potri.014G146600"
4.81656355659701e-89,0.888964526606606,0.316,0.178,1.58045899982618e-84,"12","Potri.008G005000"
1.28256074965973e-88,0.960098576135636,0.301,0.168,4.20846658785849e-84,"12","Potri.001G360700"
1.58630247096731e-87,0.897924196308481,0.27,0.142,5.20513429798502e-83,"12","Potri.007G013900"
2.31430633211925e-87,1.01864483669335,0.337,0.201,7.59393336758288e-83,"12","Potri.003G111300"
5.17408446279125e-86,0.812656257470793,0.36,0.215,1.69777233477569e-81,"12","Potri.004G075800"
4.13123201608345e-85,0.86329465797199,0.496,0.358,1.35558116143746e-80,"12","Potri.007G044500"
6.44573031598933e-84,0.834284664619447,0.329,0.191,2.11503748858558e-79,"12","Potri.001G233000"
8.67674084782352e-84,0.891591958245103,0.267,0.143,2.84709897439633e-79,"12","Potri.004G055000"
2.29170794403849e-83,0.724144265788093,0.771,0.669,7.51978127677349e-79,"12","Potri.001G345300"
1.23588939136509e-82,0.98075884069022,0.281,0.156,4.05532385988626e-78,"12","Potri.007G126700"
2.44471488913038e-82,0.76476330307951,0.449,0.299,8.02184296570351e-78,"12","Potri.016G013000"
3.8467475167968e-82,0.787397284404618,0.312,0.176,1.26223326268653e-77,"12","Potri.014G180100"
7.76298340261251e-79,0.812488155205239,0.332,0.195,2.54726774389924e-74,"12","Potri.019G090200"
8.1359354097041e-79,0.793732740985795,0.284,0.16,2.66964448598621e-74,"12","Potri.T011300"
1.14775719273096e-78,0.739285490713091,0.504,0.353,3.76613567650809e-74,"12","Potri.004G190900"
6.09072555248519e-78,0.679671933124006,0.355,0.211,1.99854977553697e-73,"12","Potri.008G012400"
6.47956012164936e-77,0.663422929314216,0.459,0.309,2.1261380627168e-72,"12","Potri.017G092000"
1.04579683040344e-76,0.805748680977527,0.335,0.201,3.4315731396028e-72,"12","Potri.009G150600"
2.14564943220768e-75,0.981315902637741,0.255,0.141,7.04051948190304e-71,"12","Potri.007G018100"
8.95322584485021e-75,0.700006750227049,0.368,0.227,2.9378219964707e-70,"12","Potri.016G078300"
1.06218587407482e-73,0.715840803100167,0.416,0.273,3.4853505086017e-69,"12","Potri.010G170000"
6.10331215772301e-73,0.609040390636173,0.569,0.416,2.00267981831365e-68,"12","Potri.018G090300"
8.09210496362994e-71,0.820494644943325,0.5,0.363,2.65526240171589e-66,"12","Potri.014G049600"
1.37377538287229e-70,1.03621926625524,0.283,0.167,4.50776916381884e-66,"12","Potri.017G051700"
4.9799233913513e-70,0.59113356897852,0.536,0.388,1.6340622624041e-65,"12","Potri.006G242100"
1.32791435732015e-69,0.637494406567958,0.364,0.227,4.35728538067461e-65,"12","Potri.005G073100"
2.12362586480075e-69,1.05728568837776,0.26,0.151,6.96825355017069e-65,"12","Potri.003G136600"
1.72685718563921e-68,0.785019918957311,0.309,0.187,5.66633648323795e-64,"12","Potri.009G137800"
1.08217561762156e-67,0.838781603937647,0.324,0.201,3.55094285410163e-63,"12","Potri.003G161700"
8.47610736707993e-67,0.713614467837274,0.311,0.186,2.78126511035994e-62,"12","Potri.018G047100"
3.46195460153199e-66,0.630599818814588,0.378,0.243,1.13597116340069e-61,"12","Potri.006G086900"
5.59081034281372e-66,0.694711795221735,0.438,0.302,1.83451259778746e-61,"12","Potri.007G104000"
7.5670801173074e-66,0.662265262400267,0.298,0.175,2.48298599889208e-61,"12","Potri.T160900"
8.83213409303034e-66,0.456410994218003,0.864,0.781,2.89808815994605e-61,"12","Potri.011G047300"
2.82691166553706e-65,0.9891733492514,0.279,0.17,9.27594524812675e-61,"12","Potri.009G067100"
2.94938535913151e-65,0.387108377891862,0.632,0.489,9.67781817891823e-61,"12","Potri.010G026500"
6.31808200910485e-65,0.838437342351669,0.265,0.154,2.07315224964757e-60,"12","Potri.001G388200"
1.80371246995095e-63,0.509822426026419,0.278,0.159,5.91852172765006e-59,"12","Potri.013G074500"
5.39402802785113e-63,0.695351659509938,0.382,0.252,1.76994241677879e-58,"12","Potri.006G264500"
6.25323824600445e-63,0.786128483722154,0.283,0.168,2.05187506566144e-58,"12","Potri.005G043400"
9.99144883550531e-63,0.71277103318672,0.306,0.186,3.27849410639436e-58,"12","Potri.018G100400"
8.25757543668489e-62,0.520445361374279,0.578,0.435,2.70955822803941e-57,"12","Potri.002G191400"
4.58821269248413e-60,0.957731641172558,0.696,0.689,1.50553023078482e-55,"12","Potri.001G191000"
5.94671343248929e-60,0.500132817806826,0.806,0.701,1.95129507860271e-55,"12","Potri.003G128600"
5.96287919823062e-60,0.790669284302151,0.291,0.178,1.95659955131541e-55,"12","Potri.015G008100"
3.26931922247364e-59,0.806019332868892,0.263,0.156,1.07276171647027e-54,"12","Potri.003G137400"
1.69777544861178e-58,0.809057738269522,0.25,0.146,5.57091057952985e-54,"12","Potri.001G074600"
2.11077633575668e-57,0.389235592175549,0.824,0.721,6.92609039051839e-53,"12","Potri.012G094100"
6.10581199957903e-57,0.530427749212125,0.488,0.354,2.00350009142187e-52,"12","Potri.004G163400"
1.54216483581632e-56,0.456097293947747,0.739,0.63,5.06030547576409e-52,"12","Potri.008G039600"
8.60465749131282e-55,0.9547478576086,0.466,0.414,2.82344626262448e-50,"12","Potri.011G159400"
1.56422844324675e-53,0.49484787284689,0.47,0.335,5.13270279082555e-49,"12","Potri.018G018400"
1.63029748963917e-53,0.525513714433846,0.408,0.286,5.34949515275301e-49,"12","Potri.007G031400"
1.18436099366681e-52,0.81036086547846,0.539,0.431,3.8862437285189e-48,"12","Potri.001G186700"
3.17329746464045e-52,0.377972965216788,0.878,0.799,1.04125409707247e-47,"12","Potri.008G050700"
3.83314538869007e-52,0.699511429190034,0.255,0.155,1.25776999639087e-47,"12","Potri.010G060900"
8.24683811585706e-52,0.342935792330953,0.472,0.344,2.70603499095618e-47,"12","Potri.010G178800"
8.45344573445217e-52,0.575648935216248,0.567,0.448,2.77382914884579e-47,"12","Potri.006G011600"
1.56402209443232e-51,0.404031699639009,0.681,0.56,5.13202569846076e-47,"12","Potri.005G241100"
4.21049684057357e-51,0.766476009284858,0.257,0.159,1.38159032829741e-46,"12","Potri.001G383500"
9.47222071625649e-51,0.647022850764555,0.351,0.238,3.10811978362524e-46,"12","Potri.010G157600"
1.85195250390909e-50,0.527618287919008,0.346,0.229,6.07681175107691e-46,"12","Potri.011G122700"
5.0616416631261e-49,0.682347371810272,0.258,0.158,1.66087647892157e-44,"12","Potri.007G056900"
6.32988854401543e-48,0.456432652831592,0.428,0.299,2.07702632794778e-43,"12","Potri.001G189500"
9.14476038227875e-48,0.453378297727721,0.678,0.56,3.00067022423713e-43,"12","Potri.017G059400"
9.36552009131954e-48,0.711342903786817,0.271,0.172,3.07310810756468e-43,"12","Potri.002G036800"
1.82721294049156e-47,0.594032365968148,0.352,0.241,5.99563382163496e-43,"12","Potri.T104400"
2.59988660867765e-47,0.532980159244832,0.4,0.282,8.53100792905398e-43,"12","Potri.012G043900"
6.19858406949965e-47,0.620791947581579,0.253,0.155,2.03394139072492e-42,"12","Potri.010G003000"
6.82788757371952e-47,0.471698875142162,0.522,0.397,2.24043474956459e-42,"12","Potri.002G198300"
6.85589081016752e-47,0.522319714128573,0.437,0.319,2.24962345154027e-42,"12","Potri.009G125000"
5.10191504594063e-46,0.580728358784234,0.457,0.34,1.6740913840245e-41,"12","Potri.001G325200"
6.60172883458451e-46,0.578634796905406,0.257,0.158,2.16622528249222e-41,"12","Potri.012G069200"
1.0141820089265e-45,0.593163488932111,0.272,0.172,3.32783542589053e-41,"12","Potri.005G075900"
6.88586753330228e-45,0.630986188257777,0.289,0.19,2.25945971370248e-40,"12","Potri.006G084000"
1.59997671496118e-44,0.45127020214289,0.473,0.349,5.25000359480212e-40,"12","Potri.001G193000"
4.11896824697441e-44,0.437093871480883,0.343,0.231,1.35155705087971e-39,"12","Potri.002G216400"
8.65429841926455e-44,0.465701019646696,0.423,0.306,2.83973494031328e-39,"12","Potri.005G108100"
1.39821108195769e-43,0.389560760179968,0.395,0.276,4.58795002322777e-39,"12","Potri.009G111900"
3.2435847737014e-43,0.48617473445777,0.377,0.261,1.06431747179464e-38,"12","Potri.007G097100"
6.33054753760831e-43,0.392918851013224,0.576,0.45,2.07724256351542e-38,"12","Potri.003G143600"
7.59091071658921e-43,0.505049737942571,0.386,0.275,2.49080553343442e-38,"12","Potri.010G203500"
8.62541385387391e-43,0.474817938521322,0.491,0.373,2.83025704787165e-38,"12","Potri.006G063000"
9.24143035047893e-43,0.322802039222179,0.779,0.669,3.03239054090265e-38,"12","Potri.018G090100"
2.33632191613507e-42,0.625256104975138,0.308,0.209,7.66617310341401e-38,"12","Potri.016G033200"
1.13610156813447e-41,0.395082198809754,0.443,0.319,3.72789007551963e-37,"12","Potri.014G168700"
1.81930420417477e-41,0.57332026661509,0.276,0.18,5.96968288515868e-37,"12","Potri.010G250600"
2.08351068218972e-41,0.444001599443033,0.334,0.226,6.83662360146913e-37,"12","Potri.001G403600"
8.94003723339105e-41,0.309293267613761,0.704,0.58,2.93349441739261e-36,"12","Potri.010G209900"
3.12268634625485e-40,0.443889610956633,0.439,0.322,1.0246470707966e-35,"12","Potri.008G097000"
3.37006001025003e-40,0.534393217870411,0.306,0.206,1.10581779116334e-35,"12","Potri.001G090600"
3.41711279851863e-40,0.564315158093182,0.272,0.178,1.12125722257792e-35,"12","Potri.015G030600"
3.49173421263218e-40,0.429036604070667,0.435,0.32,1.145742747191e-35,"12","Potri.015G135500"
1.84427782736846e-39,0.605976856518452,0.274,0.182,6.05162883494414e-35,"12","Potri.004G235800"
1.89026311928986e-39,0.414182101134043,0.466,0.347,6.20252037332581e-35,"12","Potri.014G122800"
4.71599917876939e-39,0.621458805692058,0.429,0.348,1.5474608105296e-34,"12","Potri.011G159600"
6.27200366413743e-39,0.824991576592435,0.375,0.295,2.05803256231342e-34,"12","Potri.019G016900"
3.25844814247804e-38,0.83573601841556,0.678,0.677,1.06919458899132e-33,"12","Potri.019G121801"
5.91541864489271e-38,0.548605211719286,0.343,0.244,1.94102631994865e-33,"12","Potri.002G242500"
1.28770702339968e-37,0.39237185047215,0.258,0.171,4.22535305588138e-33,"12","Potri.012G042800"
1.44413590923459e-37,0.540894572916537,0.308,0.212,4.73864315897145e-33,"12","Potri.009G082400"
1.56257003116117e-37,0.500488591184788,0.346,0.244,5.12726104324915e-33,"12","Potri.013G041300"
2.78325688442148e-37,0.264433620808529,0.678,0.551,9.13270081485219e-33,"12","Potri.013G061800"
2.25149969239114e-36,0.451396086176696,0.408,0.302,7.38784594064305e-32,"12","Potri.008G040300"
4.35688567843472e-36,0.523894245260728,0.33,0.233,1.42962489766478e-31,"12","Potri.004G127400"
1.71851855264862e-35,0.508271729342493,0.285,0.193,5.63897492680591e-31,"12","Potri.006G251900"
8.39945719261757e-35,0.329864848428657,0.598,0.477,2.7561138886136e-30,"12","Potri.001G320400"
1.89510474738319e-34,0.527551019718615,0.33,0.236,6.21840720758847e-30,"12","Potri.010G141900"
4.23271824208126e-34,0.511393086085421,0.297,0.207,1.38888183677413e-29,"12","Potri.001G004500"
5.20629229391442e-34,0.585021195829911,0.284,0.195,1.70834069040214e-29,"12","Potri.009G013400"
8.05280967311329e-34,0.352043304089293,0.602,0.493,2.64236843803867e-29,"12","Potri.001G087500"
8.2257192579898e-33,0.626949572183007,0.268,0.186,2.69910526012419e-28,"12","Potri.006G229300"
1.04006946377415e-32,0.394369601704285,0.546,0.441,3.41277993148211e-28,"12","Potri.014G116500"
2.02573314460015e-32,0.494110569661669,0.3,0.211,6.64703816737646e-28,"12","Potri.009G060800"
2.61558022011938e-32,0.435542621044968,0.428,0.327,8.58250337627772e-28,"12","Potri.001G391900"
3.82953960673203e-32,0.380384355371582,0.473,0.367,1.25658683115698e-27,"12","Potri.010G144100"
4.87184567390582e-32,0.378477294558729,0.412,0.309,1.59859872097872e-27,"12","Potri.018G083500"
7.18891979496532e-32,0.505771210268408,0.295,0.208,2.35890025232197e-27,"12","Potri.013G154800"
7.85375510616374e-32,0.514206290849869,0.278,0.193,2.57705266298551e-27,"12","Potri.010G253500"
1.69838391889467e-31,0.467999711568168,0.321,0.23,5.57290715306907e-27,"12","Potri.006G200300"
3.24056057516914e-31,0.54257300167402,0.265,0.185,1.06332514153025e-26,"12","Potri.004G235400"
3.76682079727292e-31,0.512235688788465,0.25,0.169,1.23600690820916e-26,"12","Potri.001G331800"
3.89496477178691e-31,0.302312026191181,0.565,0.451,1.27805479056644e-26,"12","Potri.005G161100"
8.83814947493553e-31,0.29995950043377,0.617,0.506,2.9000619872106e-26,"12","Potri.015G109200"
2.18658015312858e-30,0.484353169875548,0.303,0.217,7.17482545646081e-26,"12","Potri.001G367900"
5.40290895397462e-30,0.293097995596221,0.612,0.501,1.77285651506769e-25,"12","Potri.002G099800"
6.39540638020496e-30,0.315668740090797,0.314,0.226,2.09852469553665e-25,"12","Potri.006G275900"
7.90044612086384e-30,0.371295046557279,0.559,0.458,2.59237338563905e-25,"12","Potri.009G062200"
1.8974144166184e-29,0.343701252566843,0.648,0.545,6.22598592524995e-25,"12","Potri.001G309500"
2.49686311135397e-29,0.429767945124294,0.359,0.266,8.19295692728578e-25,"12","Potri.009G099800"
2.53554102396499e-29,0.36672216075627,0.384,0.287,8.31987076193633e-25,"12","Potri.002G093400"
2.79830414072468e-29,0.430137376088022,0.3,0.212,9.18207537695989e-25,"12","Potri.003G157100"
5.04856717801235e-29,0.362822872632065,0.332,0.24,1.65658634812119e-24,"12","Potri.006G043700"
6.58941846006725e-29,0.417836307673773,0.371,0.278,2.16218587930187e-24,"12","Potri.004G074900"
1.01286041197336e-28,0.474300290243925,0.275,0.193,3.32349886980818e-24,"12","Potri.004G225900"
1.11240232545621e-28,0.356813513560872,0.469,0.368,3.65012575051946e-24,"12","Potri.005G007400"
1.21703316019042e-28,0.462253961756857,0.329,0.242,3.99345090853284e-24,"12","Potri.016G126400"
2.77461778893196e-28,0.420867636405384,0.354,0.264,9.10435335082243e-24,"12","Potri.015G109300"
1.43034638545406e-27,0.35550885215448,0.443,0.344,4.69339559459041e-23,"12","Potri.001G387600"
4.06474657617763e-27,0.436817767106971,0.271,0.191,1.33376529404117e-22,"12","Potri.002G239000"
5.58921126648799e-26,0.509011811312972,0.271,0.196,1.8339878928727e-21,"12","Potri.004G153500"
9.4530177126058e-26,0.442288152045263,0.254,0.178,3.10181870203734e-21,"12","Potri.014G168900"
1.03589860827741e-25,0.431304504614149,0.305,0.225,3.39909410334066e-21,"12","Potri.004G111900"
1.37297546657848e-25,0.438286130068283,0.29,0.212,4.50514439848398e-21,"12","Potri.007G146300"
3.44249354247498e-25,0.4837433444329,0.266,0.192,1.12958540609232e-20,"12","Potri.016G110500"
4.05302990093393e-25,0.862996822401843,0.601,0.636,1.32992070139345e-20,"12","Potri.019G124600"
5.21001682813765e-25,0.363110760482438,0.291,0.21,1.70956282181681e-20,"12","Potri.005G071900"
5.34441790170813e-25,1.01653860999822,0.494,0.543,1.75366384608749e-20,"12","Potri.004G182100"
6.17720297619779e-25,0.349451852989973,0.439,0.349,2.02692561257978e-20,"12","Potri.012G111100"
1.25294861909701e-24,0.417770000353713,0.316,0.236,4.11130030384302e-20,"12","Potri.019G010400"
3.22476223187506e-24,0.317928221145536,0.393,0.301,1.05814123114516e-19,"12","Potri.014G052900"
3.68020085799547e-24,0.290049050430293,0.653,0.56,1.20758430753405e-19,"12","Potri.008G166800"
4.70781714993909e-24,0.44985044331721,0.256,0.183,1.54477604140951e-19,"12","Potri.T005601"
1.19888563502348e-23,0.415868726652677,0.285,0.208,3.93390343420253e-19,"12","Potri.009G115000"
1.35453997968358e-23,0.399388919531908,0.288,0.211,4.44465203533573e-19,"12","Potri.010G254200"
2.29958631913028e-23,0.33181336758161,0.361,0.274,7.54563258896219e-19,"12","Potri.012G097400"
2.47525914474592e-23,0.306713641885419,0.474,0.38,8.12206783165479e-19,"12","Potri.002G248200"
3.79259857079608e-23,0.360375528173603,0.398,0.311,1.24446536903532e-18,"12","Potri.003G071300"
5.28619325588933e-23,0.331862425305418,0.32,0.238,1.73455859305497e-18,"12","Potri.010G221600"
5.81217294711801e-23,0.399716407915099,0.265,0.191,1.90714830913783e-18,"12","Potri.001G330300"
6.08147525479275e-23,0.521818341849943,0.26,0.19,1.99551447535515e-18,"12","Potri.006G173500"
